file_x,file_y,decision,dist_l2,y,y_pred,y_pred_final,dist_l2_scaled
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404649/2770080009,4248664828_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404649/2410944232,1902902835_align.jpg",Yes,0.7465,1,Yes,No,-0.7465
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413855/563209673,1139231763_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413855/4067739132,1939235869_align.jpg",Yes,0.8978,1,Yes,No,-0.8978
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10158059/1810476483,815363778_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10158059/1496512571,1348820350_align.jpg",Yes,1.3009,1,No,No,-1.3009
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175163/1172347865,1848449897_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175163/330702014,1127834629_align.jpg",Yes,1.0627,1,No,No,-1.0627
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433745/f703738da97739124a21bfe2f8198618367ae22a.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433745/b64543a98226cffcef7f8531b9014a90f703ead8.jpg_align.jpg",Yes,1.3352,1,No,No,-1.3352
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10347418/caef76094b36acafb8117cbb7dd98d1000e99c80.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10347418/adaf2edda3cc7cd91583e19e3801213fb90e91cf.jpg_align.jpg",Yes,0.6788,1,Yes,No,-0.6788
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10389172/1752187107,4208096032_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10389172/2247451635,4191465187_align.jpg",Yes,1.2109,1,No,No,-1.2109
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10434130/2523803581,2646337786_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10434130/42a98226cffc1e170f6cc15f4e90f603728de989.jpg_align.jpg",Yes,0.803,1,Yes,No,-0.803
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10359215/2663526465,2787443801_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10359215/284897439,3235482058_align.jpg",Yes,1.307,1,No,No,-1.307
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10289442/3687155903,1743955437_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10289442/4090767363,2038442402_align.jpg",Yes,1.3814,1,No,No,-1.3814
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10573907/2846219503,2257959952_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10573907/558001724,2388160276_align.jpg",Yes,0.8373,1,Yes,No,-0.8373
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10499762/4084428618,1982021981_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10499762/1956712159,2438216952_align.jpg",Yes,0.8559,1,Yes,No,-0.8559
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403975/3981767522,738604240_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403975/4246208003,1422061230_align.jpg",Yes,1.104,1,No,No,-1.104
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510968/3846135461,1868710383_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510968/3788034170,2556783320_align.jpg",Yes,1.082,1,No,No,-1.082
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10150070/2348167700,4197813060_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10150070/1948757944,1585756569_align.jpg",Yes,1.084,1,No,No,-1.084
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10369261/623173824,914810203_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10369261/4029203254,1870738357_align.jpg",Yes,1.0243,1,Yes,No,-1.0243
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10389172/1014779580,2700851710_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10389172/1152328662,2088421997_align.jpg",Yes,0.7029,1,Yes,No,-0.7029
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10515449/98369538,2965306453_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10515449/2846419061,3677530764_align.jpg",Yes,1.1858,1,No,No,-1.1858
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10491023/3822782664,4230358024_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10491023/286875188,3625086586_align.jpg",Yes,0.7961,1,Yes,No,-0.7961
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175163/3218103467,2476517948_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175163/451151580,3833836330_align.jpg",Yes,1.1882,1,No,No,-1.1882
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444615/bd3eb13533fa828bae730064fd1f4134960a5ae0.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444615/7aec54e736d12f2e62b53ce74fc2d56284356881.jpg_align.jpg",Yes,0.8422,1,Yes,No,-0.8422
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10491023/177078695,4223259106_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10491023/731218534,2147392047_align.jpg",Yes,0.5086,1,Yes,No,-0.5086
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10139316/4d086e061d950a7bdd3d39230ad162d9f3d3c9c9.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10139316/48540923dd54564ef36a93deb3de9c82d0584fcd.jpg_align.jpg",Yes,0.9881,1,Yes,No,-0.9881
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10491023/2563076680,3073316527_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10491023/661860556,3647268018_align.jpg",Yes,1.0307,1,Yes,No,-1.0307
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10236146/3522786590,1196479884_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10236146/3820075190,3867059160_align.jpg",Yes,1.2821,1,No,No,-1.2821
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10359215/2970384599,1033261259_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10359215/2009779838,130137252_align.jpg",Yes,1.3136,1,No,No,-1.3136
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10386115/912703181,2924668574_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10386115/3043532618,2511281795_align.jpg",Yes,1.0979,1,No,No,-1.0979
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10359215/1346452565,93887998_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10359215/4285221441,2544036065_align.jpg",Yes,0.9145,1,Yes,No,-0.9145
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10434130/2718341076,2927664298_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10434130/3649497188,2728319906_align.jpg",Yes,0.7345,1,Yes,No,-0.7345
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10253101/2496629218,3042364812_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10253101/3703315710,3394844340_align.jpg",Yes,1.1025,1,No,No,-1.1025
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298850/4072840002,2530632441_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298850/445308876,2105619189_align.jpg",Yes,1.4276,1,No,No,-1.4276
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10295580/4192847315,2266491282_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10295580/6599279,4124806188_align.jpg",Yes,1.1701,1,No,No,-1.1701
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176817/2466149775,67846162_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176817/1190224694,1878347681_align.jpg",Yes,1.4049,1,No,No,-1.4049
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572521/2422278575,1146967745_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572521/2287665100,423369584_align.jpg",Yes,0.8692,1,Yes,No,-0.8692
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177374/3951187869,919263811_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177374/2780587178,2315567497_align.jpg",Yes,0.9341,1,Yes,No,-0.9341
