file_x,file_y,decision,distance_l2,distance_l2_scaled,y,pred_euclidean_l2
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9319/2073602920,2781748960_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9319/3094637115,557993489_align.jpg",Yes,1.5079,-1.5079,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/3293287101,3031879683_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/1219520331,2212758601_align.jpg",Yes,1.28,-1.28,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7064/868741185,1033147229_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7064/2528819750,1619776932_align.jpg",Yes,1.4876,-1.4876,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12269/1102498928,4019423789_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12269/833062091,2115808502_align.jpg",Yes,1.5559,-1.5559,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5630/3364685672,1102537969_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5630/3963686913,2976517438_align.jpg",Yes,1.1926,-1.1926,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/3200052668,3139890004_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/182537725,27527356_align.jpg",Yes,1.4072,-1.4072,1,No
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6884/ca1349540923dd5493f94edcd009b3de9d8248f8.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6884/1636500795,475573617_align.jpg",Yes,1.3843,-1.3843,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9319/473309037,3575833106_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9319/3939129017,1154463439_align.jpg",Yes,1.3597,-1.3597,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12200/1693949489,3067188141_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12200/2454813529,4271724472_align.jpg",Yes,1.565,-1.565,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6845/493516421,3029502698_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6845/2017183938,645472559_align.jpg",Yes,1.1126,-1.1126,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2779/320508207,173927546_align.jpg",/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2779/3c2c4bfbf1889d526d22eb9d.jpg_align.jpg,Yes,1.0789,-1.0789,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9212/297650677,1195466258_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9212/3005137206,1074450320_align.jpg",Yes,1.0968,-1.0968,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/2142635164,4151142295_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/1132279414,2539776250_align.jpg",Yes,1.1029,-1.1029,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2675010932,1716040946_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/275916066,3873760998_align.jpg",Yes,1.2973,-1.2973,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/3699705472,2635526501_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/1711845477,1150173199_align.jpg",Yes,0.7976,-0.7976,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14727/3305156451,3953233841_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14727/1734792781,432865347_align.jpg",Yes,1.5151,-1.5151,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/2934656868,1048460246_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/2166297266,2604506356_align.jpg",Yes,0.7652,-0.7652,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/2217229332,3935755392_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/2596962310,3022202560_align.jpg",Yes,1.5386,-1.5386,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/584062327,710507283_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/4146848115,341262423_align.jpg",Yes,1.0425,-1.0425,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5797/2868046573,3758151866_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5797/1016248123,4250198159_align.jpg",Yes,0.9691,-0.9691,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8594/2553365365,925661083_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8594/2948152208,3353581858_align.jpg",Yes,1.4793,-1.4793,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/1336222322,2980163316_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/644909792,3977952252_align.jpg",Yes,1.3332,-1.3332,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/13284/2784021567,3064593076_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/13284/2433445767,1665990650_align.jpg",Yes,1.2183,-1.2183,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6677/583114889,3253739874_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6677/2660196790,2813043340_align.jpg",Yes,1.2841,-1.2841,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6549/1356619218,3745796401_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6549/3597565262,1389044349_align.jpg",Yes,1.0956,-1.0956,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/15741/1453403892,4093977162_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/15741/2606238243,3682045216_align.jpg",Yes,0.9655,-0.9655,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/1102017739,3274298962_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/1893177422,2552916842_align.jpg",Yes,1.1359,-1.1359,1,No
